Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Author_LabelEncoded,Surname,First Names,ISBN Label Encoded,ISBN13 Label Encoded,Publisher_Frequency,Binding_Audible Audio,Binding_Audiobook,Binding_Board Book,Binding_Comic,Binding_Hardcover,Binding_Kindle Edition,Binding_Library Binding,Binding_Mass Market Paperback,Binding_Paperback,Binding_ebook,Bookshelves_Frequency,Exclusive_Shelf_currently-reading,Exclusive_Shelf_read,Exclusive_Shelf_to-read,Exclusive_Shelf_Frequency,Spoiler_False,Spoiler_True,Spoiler_False.1,Spoiler_True.1,My_Review_False,My_Review_True,Spoiler_False.2,Spoiler_True.2,My Rating_outlier,Average Rating_outlier,Number of Pages_outlier,Year Published_outlier,Original Publication Year_outlier
12873781,Portugal,Cyril Pedrosa,"Pedrosa, Cyril",{'Ruby': 1.0},2800148136,9782800000000.0,0,4.13,Dupuis,Hardcover,261.0,2011.0,2011.0,2021-01-01,2022-04-22,to-read,to-read (#72),to-read,False,False,False,0,0,48,Pedrosa, Cyril,167,76,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
1685350,"Muddle Earth (Muddle Earth, #1)",Paul Stewart,"Stewart, Paul",{'Chris Riddell': 1.0},038573316X,9780390000000.0,4,3.91,Delacorte Books for Young Readers,Hardcover,450.0,2007.0,2003.0,2022-09-17,2022-04-18,fantasy,fantasy (#56),read,False,False,False,1,0,172,Stewart, Paul,5,14,1,0,0,0,0,1,0,0,0,0,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
9317452,"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,"Aaronovitch, Ben",{},575097566,9780580000000.0,0,3.86,Gollancz,Hardcover,392.0,2011.0,2011.0,2021-01-01,2022-03-29,to-read,to-read (#71),to-read,False,False,False,0,0,21,Aaronovitch, Ben,201,22,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
19995711,How To Be a Victorian,Ruth Goodman,"Goodman, Ruth",{},067092136X,9780670000000.0,0,4.24,Penguin,Paperback,458.0,2014.0,2013.0,2021-01-01,2022-03-14,"non-fiction, currently-reading","non-fiction (#14), currently-reading (#7)",currently-reading,False,False,False,1,1,190,Goodman, Ruth,8,24,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,1,0,1,0,1,0,1,0,False,False,False,False,False
44415694,A Child's Garden of Verses,Robert Louis Stevenson,"Stevenson, Robert Louis",{},,,3,4.27,Dark Horse Manga,Paperback,272.0,,1885.0,2022-03-14,2022-03-12,"childrens, poetry","childrens (#12), poetry (#12)",read,False,False,False,1,0,182,Stevenson, Robert Louis,301,92,42,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
58255028,Bitch,Lucy Cooke,"Cooke, Lucy",{},857524127,9780860000000.0,0,4.43,Doubleday,Paperback,400.0,2022.0,2022.0,2021-01-01,2022-03-07,to-read,to-read (#70),to-read,False,False,False,0,0,138,Cooke, Lucy,254,36,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
56441475,The Little Book of Cats: Purrs of Wisdom,Orange Hippo!,"Hippo!, Orange",{},1911610945,9781910000000.0,3,4.16,Orange Hippo!,Hardcover,192.0,2020.0,2007.0,2022-02-04,2022-02-04,"cats, non-fiction","cats (#4), non-fiction (#13)",read,False,False,True,1,1,168,Hippo!, Orange,150,72,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
40864002,"A Psalm for the Wild-Built (Monk & Robot, #1)",Becky  Chambers,"Chambers, Becky",{},,,0,4.28,Tordotcom,Kindle Edition,160.0,2021.0,2021.0,2021-01-01,2022-02-04,to-read,to-read (#69),to-read,False,False,False,0,0,20,Chambers, Becky,301,92,3,0,0,0,0,0,1,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
26032912,"The Queen of Nothing (The Folk of the Air, #3)",Holly Black,"Black, Holly",{},316310409,9780320000000.0,0,4.36,"Little, Brown",ebook,300.0,2019.0,2019.0,2021-01-01,2022-02-02,to-read,to-read (#68),to-read,False,False,False,0,0,91,Black, Holly,172,10,1,0,0,0,0,0,0,0,0,0,1,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
26032887,"The Wicked King (The Folk of the Air, #2)",Holly Black,"Black, Holly",{},316310336,9780320000000.0,0,4.31,"Little, Brown Books for Young Readers",ebook,336.0,2019.0,2019.0,2021-01-01,2022-02-02,to-read,to-read (#67),to-read,False,False,False,0,0,91,Black, Holly,171,10,2,0,0,0,0,0,0,0,0,0,1,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
29939230,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,"Schwab, V.E.",{},765387468,9780770000000.0,0,4.32,Tor,Hardcover,624.0,2017.0,2017.0,2021-01-01,2022-02-02,to-read,to-read (#66),to-read,False,False,False,0,0,219,Schwab, V.E.,241,31,5,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
20764879,"A Gathering of Shadows (Shades of Magic, #2)",V.E. Schwab,"Schwab, V.E.",{},765376474,9780770000000.0,0,4.22,Tor,Hardcover,512.0,2016.0,2016.0,2021-01-01,2022-02-02,to-read,to-read (#65),to-read,False,False,False,0,0,219,Schwab, V.E.,240,31,5,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,"Schwab, V.E.",{},765376458,9780770000000.0,0,4.06,Tor,Hardcover,400.0,2015.0,2015.0,2021-01-01,2022-02-02,to-read,to-read (#64),to-read,False,False,False,0,0,219,Schwab, V.E.,239,31,5,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
26247019,"The Ancient Magus' Bride, Vol. 5 (The Ancient Magus' Bride #5)",Kore Yamazaki,"Yamazaki, Kore",{},1626922845,9781630000000.0,5,4.43,Seven Seas,Paperback,184.0,2016.0,2016.0,2021-01-01,2022-02-02,"fantasy, manga","fantasy (#53), manga (#4)",read,False,False,False,0,0,128,Yamazaki, Kore,106,59,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
25667060,"The Ancient Magus' Bride, Vol. 4 (The Ancient Magus' Bride, #4)",Kore Yamazaki,"Yamazaki, Kore",{'Adrienne Beck': 1.0},1626922551,9781630000000.0,5,4.42,Seven Seas,Paperback,184.0,2016.0,2015.0,2022-01-27,2022-01-28,"fantasy, manga","fantasy (#51), manga (#3)",read,False,False,False,1,0,128,Yamazaki, Kore,105,59,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
40639153,"Kakuriyo: Bed & Breakfast for Spirits, Vol. 1 (Kakuriyo: Bed & Breakfast for Spirits, #1)",Waco Ioka,"Ioka, Waco",{'Midori Yuma': 1.0},197470372X,9781970000000.0,0,4.22,VIZ Media LLC,Paperback,200.0,2019.0,2016.0,2021-01-01,2022-01-17,to-read,to-read (#63),to-read,False,False,False,0,0,222,Ioka, Waco,158,74,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
225605,A Nameless Witch,A. Lee Martinez,"Martinez, A. Lee",{},765315483,9780770000000.0,5,3.89,Tor Books,Paperback,320.0,2007.0,2007.0,2022-03-03,2022-01-16,fantasy,fantasy (#55),read,False,False,False,1,0,0,Martinez, A. Lee,238,31,4,0,0,0,0,0,0,0,0,1,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",{},,,4,4.05,"Little, Brown Books for Young Readers",Hardcover,370.0,2018.0,2018.0,2022-01-20,2022-01-16,fantasy,fantasy (#50),read,False,False,False,1,0,91,Black, Holly,301,92,2,0,0,0,0,1,0,0,0,0,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
43820,The Witches' Companion,Katherine Ramsland,"Ramsland, Katherine",{'Anne Rice': 1.0},345406249,9780350000000.0,0,4.17,Ballantine Books,Paperback,544.0,1996.0,1994.0,2021-01-01,2022-01-16,to-read,to-read (#62),to-read,False,False,False,0,0,122,Ramsland, Katherine,175,11,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
24464154,"魔法使いの嫁 3 (Mahōtsukai no yome, #3)",Yamazaki Kore,"Kore, Yamazaki",{},4800004225,9784800000000.0,4,4.34,マッグガーデン,Comic,178.0,2015.0,2015.0,2021-01-01,2022-01-15,"fantasy, manga, mystery","fantasy (#49), manga (#15), mystery (#6)",read,False,False,False,0,0,227,Kore, Yamazaki,191,78,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
35162637,"The Ancient Magus' Bride, Vol. 2",Kore Yamazaki,"Yamazaki, Kore",{},,,5,4.34,Seven Seas,Kindle Edition,177.0,2015.0,2014.0,2022-01-14,2022-01-14,"fantasy, manga","fantasy (#52), manga (#2)",read,True,False,False,1,1,128,Yamazaki, Kore,301,92,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,194,1,0,1,0,0,1,1,0,False,False,False,False,False
57100060,The Dangers of Smoking in Bed,Mariana Enríquez,"Enríquez, Mariana",{'Megan McDowell': 1.0},178378671X,9781780000000.0,5,3.82,Granta Books,Paperback,187.0,2021.0,2009.0,2022-01-30,2022-01-14,"fiction, horror-thriller","fiction (#31), horror-thriller (#6)",read,True,False,False,1,1,150,Enríquez, Mariana,121,64,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,0,1,1,0,False,False,False,False,False
35110903,"The Ancient Magus' Bride, Vol. 1",Kore Yamazaki,"Yamazaki, Kore",{},,,5,4.27,Seven Seas,Kindle Edition,178.0,2015.0,2014.0,2022-01-10,2022-01-09,"fantasy, manga","fantasy (#48), manga (#1)",read,False,False,False,1,1,128,Yamazaki, Kore,301,92,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
20631808,The Bookshop Book,Jen Campbell,"Campbell, Jen",{},1472116666,9781470000000.0,0,4.12,Constable,Hardcover,273.0,2014.0,2014.0,2021-01-01,2022-01-09,"currently-reading, non-fiction","currently-reading (#6), non-fiction (#11)",currently-reading,False,False,False,1,1,106,Campbell, Jen,45,49,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,1,0,1,0,1,0,1,0,False,False,False,False,False
49127471,"Zoey Punches the Future in the Dick (Zoey Ashe, #2)",David  Wong,"Wong, David",{'Jason Pargin': 1.0},1250195799,9781250000000.0,0,4.14,St. Martin's Press,Hardcover,368.0,2020.0,2020.0,2021-01-01,2022-01-09,to-read,to-read (#61),to-read,False,False,False,0,0,52,Wong, David,14,40,3,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
1857440,"John Dies at the End (John Dies at the End, #1)",David  Wong,"Wong, David",{'Jason Pargin': 1.0},978970764,9780980000000.0,0,3.88,Permuted Pr,Paperback,362.0,2007.0,2007.0,2021-01-01,2022-01-09,to-read,to-read (#60),to-read,False,False,False,0,0,52,Wong, David,277,39,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
33574090,"What the Hell Did I Just Read (John Dies at the End, #3)",David  Wong,"Wong, David",{'Jason Pargin': 1.0},1250040205,9781250000000.0,5,4.17,St. Martin's Press,Hardcover,375.0,2017.0,2017.0,2022-01-06,2022-01-06,"fiction, horror-thriller","fiction (#29), horror-thriller (#4)",read,False,False,False,1,0,52,Wong, David,11,40,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
8391566,A Christmas Carol and Other Christmas Writings,Charles Dickens,"Dickens, Charles",{'Michael Slater': 1.0},141195851,9780140000000.0,4,4.14,Penguin Classics,Hardcover,288.0,2010.0,1843.0,2022-01-01,2021-12-08,"fiction, gothic","fiction (#28), gothic (#3)",read,False,False,False,1,1,38,Dickens, Charles,34,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
24763621,"Wintersong (Wintersong, #1)",S. Jae-Jones,"Jae-Jones, S.",{},1250079217,9781250000000.0,0,3.53,Thomas Dunne Books,Hardcover,436.0,2017.0,2017.0,2021-01-01,2021-10-30,to-read,to-read (#59),to-read,False,False,False,0,0,192,Jae-Jones, S.,12,40,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
50891603,Recipes from the World of Tolkien: Inspired By the Legends,Robert Tuesley Anderson,"Anderson, Robert Tuesley",{},1645174425,9781650000000.0,4,4.37,Thunder Bay Press,Hardcover,176.0,2020.0,2020.0,2021-01-01,2021-10-27,"cookbook, non-fiction","cookbook (#4), non-fiction (#20)",read,False,False,True,1,1,183,Anderson, Robert Tuesley,115,61,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
641087,The Country Diary of an Edwardian Lady,Edith Holden,"Holden, Edith",{},1846660157,9781850000000.0,5,4.3,Top That! Publishing,Hardcover,176.0,2006.0,1977.0,2021-01-01,2021-10-27,"non-fiction, poetry","non-fiction (#10), poetry (#10)",read,False,False,False,1,1,63,Holden, Edith,135,67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
54968419,"Fire Burn, Cauldron Bubble",Paul Cookson,"Cookson, Paul",{},,,4,4.0,Dark Horse Manga,Paperback,272.0,2020.0,2020.0,2021-01-01,2021-10-27,"fantasy, poetry","fantasy (#44), poetry (#11)",read,False,False,False,1,1,171,Cookson, Paul,301,92,42,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
20513872,A Dictionary of Tolkien (Tolkien Illustrated Guides),David Day,"Day, David",{},,,3,4.17,Thunder Bay Press,Kindle Edition,274.0,2013.0,2007.0,2021-01-01,2021-10-27,fantasy,fantasy (#45),read,False,False,False,1,1,53,Day, David,301,92,2,0,0,0,0,0,1,0,0,0,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
170666,A Witches' Bible: The Complete Witches' Handbook,Janet Farrar,"Farrar, Janet",{'Stewart Farrar': 1.0},919345921,9780920000000.0,4,3.9,Phoenix Publishing,Paperback,349.0,1996.0,1987.0,2021-01-01,2021-10-27,"occult, non-fiction","occult (#11), non-fiction (#12)",read,False,False,False,1,1,104,Farrar, Janet,262,38,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
15932273,The Snow Child,Eowyn Ivey,"Ivey, Eowyn",{},755380541,9780760000000.0,4,4.0,Headline Review,Paperback,423.0,2012.0,2012.0,2021-01-01,2021-10-27,fantasy,fantasy (#46),read,False,False,True,1,0,73,Ivey, Eowyn,233,30,1,0,0,0,0,0,0,0,0,1,0,120,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
12995005,"Coroa de Erva (Masters of Rome, #2)",Colleen McCullough,"McCullough, Colleen",{},9722902229,9789720000000.0,4,4.33,Difel,Paperback,1097.0,1995.0,1990.0,2021-01-01,2021-10-27,"historical-fiction, currently-reading","historical-fiction (#3), currently-reading (#5)",currently-reading,False,False,True,1,1,46,McCullough, Colleen,266,86,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,1,0,1,0,1,0,1,0,False,False,True,False,False
57498199,"Dark Asylum (Jem Flockhart, #2)",E.S. Thomson,"Thomson, E.S.",{},,,5,3.92,Dark Horse Manga,Kindle Edition,383.0,2017.0,2017.0,2023-03-06,2021-09-07,Not assigned,Not assigned,read,False,False,False,1,0,61,Thomson, E.S.,301,92,42,0,0,0,0,0,1,0,0,0,0,11,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
30763464,Monstrous Little Voices: Five New Stories from Shakespeare's Fantasy World,Jonathan  Barnes,"Barnes, Jonathan","{'Adrian Tchaikovsky': 0.25, 'Emma Newman': 0.25, 'Foz Meadows': 0.25, 'Kate Heartfield': 0.25}",1781083932,9781780000000.0,4,3.88,GARDNERS VI BOOKS AMS006,Paperback,297.0,2016.0,2016.0,2021-12-06,2021-09-07,"fiction, fantasy","fiction (#27), fantasy (#47)",read,False,False,False,1,1,115,Barnes, Jonathan,119,64,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
34726141,"The Poetry Pharmacy: Tried-and-True Prescriptions for the Mind, Heart and Soul",William Sieghart,"Sieghart, William",{},1846149541,9781850000000.0,4,4.36,Particular Books,Hardcover,151.0,2018.0,2017.0,2021-01-01,2021-09-07,poetry,poetry (#9),read,False,False,False,1,1,225,Sieghart, William,134,67,1,0,0,0,0,1,0,0,0,0,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
20821471,Hickory Daiquiri Dock: Cocktails with a Nursery Rhyme Twist,Tim Federle,"Federle, Tim",{},762455055,9780760000000.0,0,4.28,Running Press Adult,Board Book,40.0,2014.0,2014.0,2021-01-01,2021-09-07,to-read,to-read (#58),to-read,False,False,False,0,0,211,Federle, Tim,235,30,4,0,0,1,0,0,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
12711120,A Book of Horrors,Stephen              Jones,"Jones, Stephen",{},857388088,9780860000000.0,3,3.69,Jo Fletcher Books,Hardcover,400.0,2011.0,2011.0,2021-08-20,2021-08-19,"horror-thriller, fiction","horror-thriller (#3), fiction (#26)",read,False,False,False,1,1,202,Jones, Stephen,253,36,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
57498183,"Beloved Poison (Jem Flockhart, #1)",E.S. Thomson,"Thomson, E.S.",{},,,4,3.87,Constable,Kindle Edition,395.0,2016.0,2016.0,2021-08-18,2021-07-17,"fiction, gothic","fiction (#25), gothic (#2)",read,False,False,False,1,1,61,Thomson, E.S.,301,92,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
48505215,Reader’s Digest Condensed Books 1990: Cold Harbour / A Time To Love / Flying Free / Crackdown,Jack Higgins,"Higgins, Jack","{'Beryl Kingston': 0.3333333333333333, 'Dan True': 0.3333333333333333, 'Bernard Cornwell': 0.3333333333333333}",,,0,0.0,The Reader’s Digest Association South Africa (Pty) Ltd,Hardcover,511.0,1990.0,2007.0,2021-01-01,2021-07-08,"fiction, to-read","fiction (#24), to-read (#57)",to-read,False,False,False,0,0,100,Higgins, Jack,301,92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,179,1,0,1,0,1,0,1,0,False,True,False,False,False
52668915,"Entangled Life: How Fungi Make Our Worlds, Change Our Minds & Shape Our Futures",Merlin Sheldrake,"Sheldrake, Merlin",{},525510311,9780530000000.0,0,4.36,Random House,Hardcover,352.0,2020.0,2020.0,2021-01-01,2021-06-06,"non-fiction, currently-reading","non-fiction (#9), currently-reading (#4)",currently-reading,False,False,True,1,1,158,Sheldrake, Merlin,199,19,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,1,0,1,0,1,0,1,0,False,False,False,False,False
40543828,Cat Poems,Elizabeth Bishop,"Bishop, Elizabeth","{'Stevie Smith': 0.14285714285714285, 'Ezra Pound': 0.14285714285714285, 'Charles Baudelaire': 0.14285714285714285, 'William Carlos Williams': 0.14285714285714285, 'Rainer Maria Rilke': 0.14285714285714285, 'Amy Lowell': 0.14285714285714285, 'W.B. Yeats': 0.14285714285714285}",1788161734,9781790000000.0,5,3.38,Profile Books Ltd,Paperback,96.0,2018.0,2018.0,2021-05-28,2021-05-28,"poetry, cats","poetry (#8), cats (#1)",read,False,False,True,1,1,66,Bishop, Elizabeth,124,65,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
5140074,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,"Moore, Christopher",{},,,0,4.23,HarperCollins e-books,Kindle Edition,468.0,2009.0,2002.0,2021-01-01,2021-05-18,to-read,to-read (#56),to-read,False,False,False,0,0,43,Moore, Christopher,301,92,1,0,0,0,0,0,1,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
56776249,Murder: The Biography,Kate Morgan,"Morgan, Kate",{},8407339,9780010000000.0,0,4.01,Harpercollins ,Hardcover,346.0,2021.0,2021.0,2021-01-01,2021-05-18,to-read,to-read (#55),to-read,False,False,False,0,0,121,Morgan, Kate,246,0,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
38256351,"The Little Book of Cat Magic: Spells, Charms & Tales",Deborah Blake,"Blake, Deborah",{},738753238,9780740000000.0,5,4.21,Llewellyn Publications,Paperback,240.0,2018.0,2018.0,2021-04-20,2021-04-21,"occult, cats","occult (#10), cats (#2)",read,False,False,True,1,1,54,Blake, Deborah,227,28,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
6999466,"The Lion, the Witch and the Wardrobe",C.S. Lewis,"Lewis, C.S.",{'Pauline Baynes': 1.0},61765481,9780060000000.0,5,4.23,HarperCollins Publishers,ebook,224.0,2008.0,1950.0,2021-01-01,2021-03-20,"childrens, fantasy","childrens (#11), fantasy (#43)",read,False,False,True,1,1,30,Lewis, C.S.,214,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
49656780,Home Body,Rupi Kaur,"Kaur, Rupi",{},1982172452,9781980000000.0,5,4.07,Simon & Schuster,Paperback,192.0,2020.0,2020.0,2021-01-01,2021-03-18,poetry,poetry (#7),read,False,False,True,1,1,189,Kaur, Rupi,162,75,2,0,0,0,0,0,0,0,0,1,0,13,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",{'Michael Mason': 1.0},142437204,9780140000000.0,5,4.15,Penguin,Paperback,532.0,2003.0,1847.0,2021-01-01,2021-03-02,"fiction, gothic","fiction (#23), gothic (#1)",read,False,False,False,1,1,40,Brontë, Charlotte,38,3,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
45441105,The Hobbits of Tolkien,David Day,"Day, David",{},753733781,9780750000000.0,4,3.75,Pyramid,Paperback,192.0,2019.0,2019.0,2021-02-06,2021-02-06,"fantasy, non-fiction","fantasy (#42), non-fiction (#8)",read,False,False,True,1,1,53,Day, David,232,29,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
19508,The Schopenhauer Cure,Irvin D. Yalom,"Yalom, Irvin D.",{},60938102,9780060000000.0,0,4.27,Harper Perennial Modern Classics,Paperback,358.0,2020.0,2000.0,2021-01-01,2021-01-11,to-read,to-read (#54),to-read,False,False,False,0,0,96,Yalom, Irvin D.,208,1,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",{},465067107,9780470000000.0,0,4.16,Basic Books,Paperback,257.0,2002.0,1988.0,2021-01-01,2020-12-26,to-read,to-read (#53),to-read,False,False,False,0,0,59,Norman, Donald A.,190,17,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
1093409,Hedge Witch: A Guide to Solitary Witchcraft,Rae Beth,"Beth, Rae",{},709048513,9780710000000.0,0,3.88,Robert Hale Ld.,Paperback,189.0,1992.0,1989.0,2021-01-01,2020-12-26,to-read,to-read (#52),to-read,False,False,False,0,0,177,Beth, Rae,218,26,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
35082290,"Batismo de Fogo (The Witcher, #5)",Andrzej Sapkowski,"Sapkowski, Andrzej",{},8578279859,9788580000000.0,4,4.26,WMF Martins Fontes,Paperback,348.0,2015.0,1996.0,2022-06-29,2020-12-24,"fantasy, fiction","fantasy (#54), fiction (#32)",read,False,False,False,1,1,10,Sapkowski, Andrzej,259,84,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
17182372,The Secret Service: Kingsman,Mark Millar,"Millar, Mark","{'Dave Gibbons': 0.25, 'Matthew Vaughn': 0.25, 'Andy Lanning': 0.25, 'Angus McKie': 0.25}",785165452,9780790000000.0,0,3.6,Marvel,Hardcover,176.0,2014.0,2014.0,2021-01-01,2020-12-03,to-read,to-read (#51),to-read,False,False,False,0,0,152,Millar, Mark,242,32,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
10365636,The Horrid Glory of Its Wings,Elizabeth Bear,"Bear, Elizabeth",{},1429926007,9781430000000.0,0,3.69,Tor Books,Kindle Edition,32.0,2009.0,2009.0,2021-01-01,2020-12-02,to-read,to-read (#48),to-read,False,False,False,0,0,65,Bear, Elizabeth,39,46,4,0,0,0,0,0,1,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
348573,"The Borrowers (The Borrowers, #1)",Mary Norton,"Norton, Mary","{'Diana Stanley': 0.25, 'Beth Krush': 0.25, 'Joe Krush': 0.25, 'Leonard S. Marcus': 0.25}",152047379,9780150000000.0,0,4.03,Clarion Books,Paperback,180.0,2003.0,1952.0,2021-01-01,2020-12-02,to-read,to-read (#50),to-read,False,False,False,0,0,156,Norton, Mary,54,4,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
51987993,The Once and Future Witches,Alix E. Harrow,"Harrow, Alix E.",{},,,0,4.05,Redhook,Hardcover,528.0,2020.0,2020.0,2021-01-01,2020-12-02,to-read,to-read (#49),to-read,False,False,False,0,0,7,Harrow, Alix E.,301,92,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
12006,Dead Air,Iain Banks,"Banks, Iain",{},349116644,9780350000000.0,2,3.55,Abacus,Paperback,436.0,2003.0,2002.0,2022-01-03,2020-11-29,fiction,fiction (#22),read,False,False,False,1,0,93,Banks, Iain,178,11,1,0,0,0,0,0,0,0,0,1,0,35,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
