Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
32453282,The Collected Poems,Sylvia Plath,"Plath, Sylvia",,,,5,4.23,Harper Perennial,Kindle Edition,341,2016,1981,,16/07/2020,poetry,poetry (#6),read,,,,1,0
276106,The Book of Runes,Ralph H. Blum,"Blum, Ralph H.",,312108192,9780310000000.00,5,3.75,St. Martin's Press,Hardcover,160,1993,1982,,16/07/2020,occult,occult (#2),read,,,,1,1
42267265,Grimório Para Aprendiz de Feiticeiro,Oberon Zell-Ravenheart,"Zell-Ravenheart, Oberon",,8537003484,9788540000000.00,5,4,Madras,Paperback,720,2017,,,16/07/2020,occult,occult (#3),read,,,,1,1
54557966,No Reino da Feitiçaria,N.A. Molina,"Molina, N.A.",,9725761324,,3,3,Sílaba Editora e Distribuidora de Livros,Paperback,600,1997,,,16/07/2020,occult,occult (#4),read,,,,1,1
21046708,A Practical Guide to Witchcraft,Cassandra Eason,"Eason, Cassandra",,572041187,9780570000000.00,5,3.87,Foulsham,Kindle Edition,320,2001,2001,,16/07/2020,occult,occult (#5),read,,,,1,1
34211805,The Travelling Cat Chronicles,Hiro Arikawa,"Arikawa, Hiro",Philip Gabriel,857524194,9780860000000.00,5,4.34,Random House UK,Paperback,247,2017,2012,,16/07/2020,"fiction, cats","fiction (#19), cats (#3)",read,Cozy and heartbreaking.,,,1,1
53958534,Wicca - Um Guia Moderno de Bruxaria e Magia,Harmony Nice,"Nice, Harmony",,989777355X,9789900000000.00,3,3.92,Editorial Planeta,Paperback,248,2020,2019,20/07/2020,16/07/2020,occult,occult (#6),read,,,,1,1
53671481,"Magia: Rituais, poções e feitiços para descobrir a sua força interior",Sarah Bartlett,"Bartlett, Sarah",,,9789900000000.00,4,3.58,Pergaminho,Hardcover,160,2020,,20/07/2020,16/07/2020,occult,occult (#7),read,,,gift from Mum,1,1
53671481,"Magia: Rituais, poções e feitiços para descobrir a sua força interior",Sarah Bartlett,"Bartlett, Sarah",,,9789900000000.00,4,3.58,Pergaminho,Hardcover,160,2020,,20/07/2020,16/07/2020,occult,occult (#7),read,,,gift from Mum,1,1
51858395,Brisingr,Christopher Paolini,"Paolini, Christopher",Gerard Doyle,,,4,4.09,,Audible Audio,,2008,2008,,16/07/2020,,,read,,,,1,0
68887,O Diário de um Mago,Paulo Coelho,"Coelho, Paulo",,9727110800,9789730000000.00,4,3.65,Pergaminho,Paperback,284,1997,1987,27/08/2020,16/07/2020,fiction,fiction (#18),read,,,,1,0
31825431,"O Terceiro Desejo (The Witcher, #1)",Andrzej Sapkowski,"Sapkowski, Andrzej","Tomasz Barcinski, Rui Azeredo",9897730001,9789900000000.00,5,4.14,Saída de Emergência,Paperback,304,2016,1993,07/07/2020,16/07/2020,fantasy,fantasy (#37),read,,,,1,0
16004036,"A Espada do Destino (The Witcher, #2)",Andrzej Sapkowski,"Sapkowski, Andrzej",,857827556X,9788580000000.00,5,4.27,WMF Martins Fontes,Paperback,380,2012,1992,15/07/2020,16/07/2020,fantasy,fantasy (#38),read,,,,1,0
25132834,O Sangue dos Elfos (Portuguese Edition),Andrzej Sapkowski,"Sapkowski, Andrzej",,,,5,4.1,Martins Fontes,Kindle Edition,365,2014,1994,25/07/2020,16/07/2020,fantasy,fantasy (#39),read,,,,1,1
38245339,Mother Ghost: Nursery Rhymes for Little Monsters,Rachel Kolar,"Kolar, Rachel",Roland Garrigue,1534126481,9781530000000.00,0,4.06,Sleeping Bear Press,ebook,32,2018,2018,,16/07/2020,to-read,to-read (#9),to-read,,,,0,0
9416116,"O Natal de Poirot (Hercule Poirot, #20)",Agatha Christie,"Christie, Agatha",Vânia de Almeida Salek,8520918204,,5,3.98,Editora Nova Fronteira,Paperback,224,2003,1938,,16/07/2020,mystery,mystery (#2),read,,,,1,0
7081429,"Morte no Nilo (Hercule Poirot, #18)",Agatha Christie,"Christie, Agatha",Isabel Alves,8447359026,9788450000000.00,3,4.19,RBA,Hardcover,297,2008,,,16/07/2020,mystery,mystery (#1),read,,,,1,0
35422892,A Peregrinação de Fernão Mendes Pinto,Fernão Mendes Pinto,"Pinto, Fernão Mendes",,,,3,3.56,Seara Nova - Editorial Comunicação,Paperback,289,1979,1614,,16/07/2020,non-fiction,non-fiction (#6),read,,,,1,0
21532133,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,,,3,4.26,Bantam,Paperback,850,2014,1991,,16/07/2020,fantasy,fantasy (#36),read,,,,1,0
3784641,Diário de Anne Frank,Anne Frank,"Frank, Anne",Ilse Losa,9723803100,9789720000000.00,4,4.19,Livros do Brasil,Paperback,351,2002,1947,,16/07/2020,non-fiction,non-fiction (#5),read,,,,1,0
716321,Uma Família Inglesa,Júlio Dinis,"Dinis, Júlio",,,9789720000000.00,4,3.79,Porto Editora,Paperback,448,2010,1868,,16/07/2020,fiction,fiction (#17),read,,,,1,0
45693105,O Auto da Barca do Inferno,Gil Vicente,"Vicente, Gil",,,,4,3.68,,Kindle Edition,37,2012,1517,,16/07/2020,play,play (#4),read,,,,1,0
909739,Os Lusíadas,Luís de Camões,"Camões, Luís de",,,,4,4,Porto Editora,Hardcover,648,2006,1572,,16/07/2020,poetry,poetry (#5),read,,,,1,0
7713938,Por Causa de Winn-Dixie,Kate DiCamillo,"DiCamillo, Kate","Pedro Pires, Andrea Alves Silva",989557150X,9789900000000.00,4,4.09,Gailivro,Hardcover,176,2004,2000,,16/07/2020,fantasy,fantasy (#35),read,,,,1,0
7713971,A Libertação do Tigre,Kate DiCamillo,"DiCamillo, Kate",Andrea Alves Silva,9895572379,9789900000000.00,3,3.84,Gailivro,Hardcover,,,2001,,16/07/2020,fiction,fiction (#16),read,,,,1,0
7713979,A Lenda de Despereaux,Kate DiCamillo,"DiCamillo, Kate",Andrea Alves Silva,9895573227,9789900000000.00,4,4.07,Gailivro,Paperback,288,2006,2003,,16/07/2020,fiction,fiction (#15),read,,,,1,0
1238901,O Alquimista,Paulo Coelho,"Coelho, Paulo",,9727110797,9789730000000.00,5,3.91,Pergaminho,Paperback,240,1990,1988,,16/07/2020,fiction,fiction (#14),read,,,,1,0
2070498,"Magic Secrets (Stardust, #6)",Linda Chapman,"Chapman, Linda",,141322098,9780140000000.00,5,4.2,,Paperback,160,2007,2007,,16/07/2020,"childrens, fantasy","childrens (#9), fantasy (#34)",read,,,,0,0
40903277,Desaparecida na Neve (Portuguese Edition),Holly Webb,"Webb, Holly",,9895554443,9789900000000.00,3,4.16,Oficina do Livro,Paperback,0,2009,2006,,16/07/2020,"childrens, fiction","childrens (#8), fiction (#13)",read,,,,1,0
52319268,O Meu Gato & Eu - Cozinha para os Dois,Brandon Schulz,"Schulz, Brandon",Lucy Schulz-Osenlund,,,5,4.5,Marcador,Paperback,160,2015,,,16/07/2020,non-fiction,non-fiction (#4),read,,,,0,0
50545378,Warrior Cats Volume 1 to 12 Books Collection Set (The Complete First Series (Warriors: The Prophecies Begin Volume 1 to 6) & The Complete Second Series (Warriors: The New Prophecy Volume 7 to 12),Erin Hunter,"Hunter, Erin",,9123876646,9789120000000.00,4,4.57,HarperCollins Children's Books,Paperback,0,2019,,,16/07/2020,fantasy,fantasy (#33),read,,,,1,0
13409933,"A Guarda Negra (Wintercraft, #2)",Jenna Burtenshaw,"Burtenshaw, Jenna",,,9789720000000.00,2,3.82,Civilização Editora,Paperback,328,2011,2011,,16/07/2020,fantasy,fantasy (#32),read,,,,1,0
10430523,O Livro dos Dons,Jenna Burtenshaw,"Burtenshaw, Jenna",,9722633066,9789720000000.00,3,3.63,Civilização Editora,Paperback,320,2011,2010,,16/07/2020,fantasy,fantasy (#31),read,,,,1,0
23836552,"Adeus, Fairy Oak (Fairy Oak ""I Quattro Misteri"" #4)",Elisabetta Gnone,"Gnone, Elisabetta",,,,4,4.41,,Paperback,352,2014,2008,,16/07/2020,"childrens, fantasy","childrens (#7), fantasy (#30)",read,,,,1,0
23836526,"Flox Sorri no Outono (Fairy Oak ""I Quattro Misteri"" #3)",Elisabetta Gnone,"Gnone, Elisabetta",,,,5,4.2,Editorial Planeta,Paperback,272,2013,2009,,16/07/2020,"fantasy, childrens","fantasy (#29), childrens (#6)",read,,,,1,0
23836502,"Fairy Oak - Os Dias Encantados de Shirley (Fairy Oak ""I Quattro Misteri"" #2)",Elisabetta Gnone,"Gnone, Elisabetta",,,,5,4.22,Editorial Planeta,Paperback,256,,2009,,16/07/2020,"childrens, fantasy","childrens (#5), fantasy (#28)",read,,,,1,0
20821977,"O Capitão Grisam e o Amor, Fairy Oak (Fairy Oak ""I Quattro Misteri"" #1)",Elisabetta Gnone,"Gnone, Elisabetta",,9896571856,9789900000000.00,3,4.15,Planeta Manuscrito,Hardcover,256,2011,2008,,16/07/2020,"childrens, fantasy","childrens (#4), fantasy (#27)",read,,,,1,0
23836430,Fairy Oak - O Poder da Luz (Fairy Oak #3),Elisabetta Gnone,"Gnone, Elisabetta",,,9789900000000.00,4,4.34,Editorial Planeta,Hardcover,384,2010,2007,,16/07/2020,"fantasy, childrens","fantasy (#26), childrens (#3)",read,,,,0,0
23836394,"Fairy Oak - O Encanto das Trevas (Fairy Oak, #2)",Elisabetta Gnone,"Gnone, Elisabetta",,9895012179,9789900000000.00,5,4.27,Everest Editora,Hardcover,384,2009,2006,,16/07/2020,"fantasy, fiction","fantasy (#25), fiction (#12)",read,,,,0,0
23268633,O Segredo das gémeas (Fairy Oak #1),Elisabetta Gnone,"Gnone, Elisabetta",,,9789900000000.00,3,4.21,Everest Editora. Lda,Hardcover,281,2010,2005,,16/07/2020,"childrens, fantasy","childrens (#2), fantasy (#24)",read,,,,1,0
7411633,"As Duas Torres (O Senhor Dos Aneis, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",Salvio Negreiros,,,0,4.48,artenova ,,,1975,1954,,16/07/2020,,,read,,,,0,0
7198243,O Silmarillion,J.R.R. Tolkien,"Tolkien, J.R.R.",Waldéa Barcellos,8578271262,9788580000000.00,4,4,WMF Martins Fontes,Paperback,467,2009,1977,,16/07/2020,fantasy,fantasy (#22),read,,,,1,0
12893183,"Herança (Ciclo da Herança, #4)",Christopher Paolini,"Paolini, Christopher",Leonor Marques,9895579128,9789900000000.00,5,4.14,Edições Asa,Paperback,851,2011,2011,,16/07/2020,,,read,,,,1,0
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",,375840400,9780380000000.00,3,4.03,Knopf Books for Young Readers,Paperback,704,2007,2005,,16/07/2020,,,read,,,,1,0
113436,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,"Paolini, Christopher",,375826696,9780380000000.00,3,3.95,Alfred A. Knopf,Paperback,503,2005,2002,,16/07/2020,fantasy,fantasy (#21),read,,,,1,0
1318863,The Little Book of Pocket Spells,Akasha Moon,"Moon, Akasha",,712614192,9780710000000.00,3,3.36,Random House,Paperback,,2001,2001,,16/07/2020,occult,occult (#1),read,,,,1,0
101086,Stonehenge,Bernard Cornwell,"Cornwell, Bernard",,60956852,9780060000000.00,5,3.68,Harper Perennial,Paperback,578,2004,1999,,16/07/2020,,,read,,,,1,0
16080569,O Lar da Senhora Peregrine para Crianças Peculiares,Ransom Riggs,"Riggs, Ransom",,9896661286,9789900000000.00,3,3.92,Contraponto,Paperback,344,2012,2011,,16/07/2020,,,read,,,,1,0
37442,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,"Maguire, Gregory",Douglas Smith,60987103,9780060000000.00,5,3.54,ReganBooks,Paperback,406,2000,1995,,16/07/2020,fantasy,fantasy (#20),read,,,,0,0
7543459,A Gestão Segundo Tony Soprano,Anthony Scheiner,"Scheiner, Anthony",,9789724616,,0,3.2,Casa das Letras,,235,,,,16/07/2020,non-fiction,non-fiction (#3),read,,,,0,0
24249921,A Gestão segundo Bill Gates,Des Dearlove,"Dearlove, Des",,9724617017,9789720000000.00,4,3.32,Casa das Letras,Paperback,0,2007,1998,,16/07/2020,non-fiction,non-fiction (#2),read,,,,1,0
3342764,"The Magician's Apprentice (Black Magician, #0.5)",Trudi Canavan,"Canavan, Trudi",,316037885,9780320000000.00,0,3.97,Orbit,Hardcover,593,2009,2009,,16/07/2020,to-read,to-read (#8),to-read,,,,0,0
28250,"The Novice (Black Magician Trilogy, #2)",Trudi Canavan,"Canavan, Trudi",,1841493147,9781840000000.00,0,4.08,Orbit,Paperback,577,2004,2002,,16/07/2020,"to-read, fantasy","to-read (#7), fantasy (#19)",to-read,,,,0,0
28251,"The High Lord (Black Magician Trilogy, #3)",Trudi Canavan,"Canavan, Trudi",,1841493155,9781840000000.00,0,4.14,Orbit,Paperback,644,2004,2002,,16/07/2020,"to-read, fantasy","to-read (#6), fantasy (#18)",to-read,,,,0,0
28249,"The Magicians' Guild (Black Magician Trilogy, #1)",Trudi Canavan,"Canavan, Trudi",,1841493139,9781840000000.00,4,3.95,Orbit,Paperback,467,2004,2001,,16/07/2020,fantasy,fantasy (#17),read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,,,5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,16/07/2020,fantasy,fantasy (#16),read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,,,5,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,,16/07/2020,fantasy,fantasy (#15),read,,,,1,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,,,5,4.58,Scholastic Inc,Paperback,652,2006,2005,,16/07/2020,fantasy,fantasy (#14),read,,,,1,1
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Mary GrandPré, Jim Kay",,,5,4.57,Scholastic,Paperback,734,2002,2000,,16/07/2020,,,read,,,,1,1
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,,,0,4.5,Scholastic Inc.,Paperback,912,2004,2003,,16/07/2020,fantasy,fantasy (#13),read,,,,1,0
28757261,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Olly Moss,,,0,4.47,Pottermore Publishing,Kindle Edition,333,2015,1997,,16/07/2020,fantasy,fantasy (#11),read,,,,1,1
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,043965548X,9780440000000.00,0,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,16/07/2020,fantasy,fantasy (#12),read,,,,1,1
9680718,"Half-Blood (Covenant, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,983157200,9780980000000.00,0,4.1,Spencer Hill Press,Paperback,281,2011,2011,,16/07/2020,to-read,to-read (#5),to-read,,,,0,0
34594037,Magic for Liars,Sarah Gailey,"Gailey, Sarah",,,,0,3.63,Tor,Kindle Edition,336,2019,2019,,16/07/2020,"to-read, fantasy","to-read (#4), fantasy (#10)",to-read,,,,0,0
35606560,the sun and her flowers,Rupi Kaur,"Kaur, Rupi",,1449486797,9781450000000.00,5,4.1,Andrews McMeel Publishing,Paperback,256,2017,2018,,16/07/2020,poetry,poetry (#1),read,,,,0,0
6275977,A Relíquia,Eça de Queirós,"Queirós, Eça de",,9723808994,9789720000000.00,4,3.74,Editora Livros do Brasil,Paperback,275,1998,1887,16/07/2020,16/07/2020,fiction,fiction (#1),read,"A Relíquia é mais um dos livros onde Eça de Queirós faz uma subtil critica social através de personagens e situações cómicas. <br/>O livro principia num tom extremamente hilariante, onde a personagem principal (e narrador do livro) faz uma apresentação de si próprio ao mesmo tempo que descreve o meio social que o rodeia, quer do ponto de vista conservativo e religioso, quer do de fanfarrão que planeia artimanhas para manter a sua dupla vida de menino rico educado e conservador; deste segundo ponto de vista parte um dos mais interessantes enredos do livro: Teodorico (a personagem principal) inventa as mais diversas artimanhas para parecer, aos olhos da tia, o mais conservador e religioso português da época enquanto aproveita o melhor da vida. <br/>Apesar do início cómico e cativante, onde Teodorico descrever as suas artimanhas, a segunda metade do livro torna-se mais descritiva e adquire um ritmo mais lento o que tornou a sua leitura um tanto pesarosa.   <br/>No entanto, a parte final do livro retornou ao estilo cómico e leve com que me apaixonei pelo livro nas suas primeiras páginas, tornando A Relíquia um livro que recomendo avidamente!",,,1,0
266904,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy (The Penderwicks, #1)",Jeanne Birdsall,"Birdsall, Jeanne",,,,4,4.18,Yearling,Paperback,262,2007,2005,24/08/2020,19/05/2020,childrens,childrens (#1),read,,,,1,0
16303287,The Bane Chronicles,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Cassandra Jean",1442495995,9781440000000.00,4,4.09,Margaret K. McElderry Books,Hardcover,507,2014,2014,03/10/2020,13/03/2020,fantasy,fantasy (#5),read,,,,1,0
23513349,milk and honey,Rupi Kaur,"Kaur, Rupi",,1502784270,9781500000000.00,5,3.98,CreateSpace Independent Publishing Platform,Paperback,204,2014,2014,25/10/2020,13/03/2020,poetry,poetry (#2),read,,,,1,1
6196797,The Hammer of Witches: A Complete Translation of the Malleus Maleficarum,Heinrich Kramer,"Kramer, Heinrich","Heinrich Kramer, Christopher S. Mackay",521747872,9780520000000.00,2,3.19,Cambridge University Press,Paperback,664,2009,1485,26/02/2020,26/02/2020,non-fiction,non-fiction (#1),read,,,,1,0
17645,The Penelopiad,Margaret Atwood,"Atwood, Margaret",,1841957178,9781840000000.00,5,3.72,Canongate U.S.,Hardcover,198,2005,2005,26/02/2020,26/02/2020,fiction,fiction (#2),read,"An intriguing, captivating version of the Odyssey through the eyes of Penelope and her twelve maids. Makes one think of the social conventions of Ancient Greek. Couldn't let go of the book until the last page was read.",,,2,0
6196797,The Hammer of Witches: A Complete Translation of the Malleus Maleficarum,Heinrich Kramer,"Kramer, Heinrich","Heinrich Kramer, Christopher S. Mackay",521747872,9780520000000.00,2,3.19,Cambridge University Press,Paperback,664,2009,1485,26/02/2020,26/02/2020,non-fiction,non-fiction (#1),read,,,,1,0
28243032,We Are Okay,Nina LaCour,"LaCour, Nina",,525425896,9780530000000.00,0,3.94,Dutton Books for Young Readers,Hardcover,236,2017,2017,,23/02/2020,"to-read, fiction","to-read (#3), fiction (#11)",to-read,,,,0,0
42036538,"Gideon the Ninth (The Locked Tomb, #1)",Tamsyn Muir,"Muir, Tamsyn",,1250313198,9781250000000.00,5,4.22,Tor,Hardcover,448,2019,2019,01/08/2020,09/02/2020,"fantasy, audiobook, fiction, gothic, sci-fi","fantasy (#8), audiobook (#2), fiction (#34), gothic (#28), sci-fi (#2)",read,,,,1,0
40605251,"The Mists of Avalon (Avalon, #1)",Marion Zimmer Bradley,"Bradley, Marion Zimmer",,,,0,4.13,Ballantine Books,Kindle Edition,1009,2018,1982,,09/02/2020,"currently-reading, fantasy","currently-reading (#1), fantasy (#9)",currently-reading,,,started borrowing it from RCN's library. Finishing as ebook.,1,1
879188,Memorial do Convento,José Saramago,"Saramago, José",,,,0,3.93,Editorial Caminho,Paperback,376,2006,1982,,09/02/2020,"currently-reading, fiction","currently-reading (#2), fiction (#8)",currently-reading,,,belonged to Grandpa,1,1
11901,"The Witching Hour (Lives of the Mayfair Witches, #1)",Anne Rice,"Rice, Anne",,99471426,9780100000000.00,4,4.1,Arrow,Paperback,1207,2004,1990,29/01/2022,09/02/2020,"fantasy, fiction, horror-thriller","fantasy (#7), fiction (#30), horror-thriller (#5)",read,,,,1,0
41805456,Os Contos Mais Arrepiantes de Howard Phillips Lovecraft,H.P. Lovecraft,"Lovecraft, H.P.",,9897731229,9789900000000.00,4,3.89,Saída de Emergência,Hardcover,544,2018,,24/12/2020,09/02/2020,horror-thriller,horror-thriller (#1),read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,,,4,3.93,Scribner,Paperback,180,1925,1925,,09/02/2020,fiction,fiction (#3),read,,,,1,0
170448,Animal Farm,George Orwell,"Orwell, George","Russell Baker, C.M. Woodhouse",451526341,9780450000000.00,0,3.98,Signet Classics,Mass Market Paperback,128,1996,1945,,09/02/2020,"to-read, fiction","to-read (#1), fiction (#10)",to-read,,,,0,0
3412,The Thorn Birds,Colleen McCullough,"McCullough, Colleen",,,,0,4.24,Avon Books,Mass Market Paperback,692,2002,1977,,09/02/2020,"to-read, fiction","to-read (#2), fiction (#9)",to-read,,,,0,0
34213608,A Skinful of Shadows,Frances Hardinge,"Hardinge, Frances",,1419725726,9781420000000.00,3,3.98,Amulet Books,Hardcover,416,2017,2017,10/03/2020,09/02/2020,fantasy,fantasy (#6),read,,,,1,0
16096824,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,1619634449,9781620000000.00,2,4.2,Bloomsbury USA Childrens,Hardcover,432,2015,2015,,09/02/2020,fantasy,fantasy (#1),read,,,,1,0
92303,The Importance of Being Earnest,Oscar Wilde,"Wilde, Oscar",,158049580X,9781580000000.00,5,4.17,Prestwick House,Paperback,76,2005,1895,,09/02/2020,play,play (#1),read,,,,1,0
40961427,1984,George Orwell,"Orwell, George",,,,1,4.19,Houghton Mifflin Harcourt,Kindle Edition,298,2013,1949,,09/02/2020,fiction,fiction (#4),read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,,,4,3.93,Scribner,Paperback,180,1925,1925,,09/02/2020,fiction,fiction (#3),read,,,,1,0
480570,"The First Man in Rome (Masters of Rome, #1)",Colleen McCullough,"McCullough, Colleen",,380710811,9780380000000.00,5,4.12,Avon,Mass Market Paperback,1076,1991,1990,,09/02/2020,historical-fiction,historical-fiction (#1),read,,,,1,0
38591165,The Doll Factory,Elizabeth Macneal,"Macneal, Elizabeth",,1529002397,9781530000000.00,5,3.78,Picador,Hardcover,336,2019,2019,,21/07/2019,fiction,fiction (#5),read,,,,1,0
38591165,The Doll Factory,Elizabeth Macneal,"Macneal, Elizabeth",,1529002397,9781530000000.00,5,3.78,Picador,Hardcover,336,2019,2019,,21/07/2019,fiction,fiction (#5),read,,,,1,0
245510,"Three Plays: The Father, Miss Julia, Easter",August Stringberg,"Stringberg, August",Peter    Watts,140440828,9780140000000.00,4,3.62,Penguin,Mass Market Paperback,176,1972,1958,,10/05/2019,play,play (#2),read,,,,1,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,,,5,4.39,Alfred A. Knopf,Hardcover,592,2006,2005,,10/05/2019,fiction,fiction (#6),read,,,,1,0
6662279,Herbert West—Reanimator,H.P. Lovecraft,"Lovecraft, H.P.",,1409936481,9781410000000.00,4,3.84,Dodo Pr,Paperback,35,2008,1922,,03/04/2019,fiction,fiction (#7),read,,,,1,0
31333,Violin,Anne Rice,"Rice, Anne",,8466302204,9788470000000.00,5,3.33,Suma De Letras,Paperback,289,2002,1997,19/01/2021,02/04/2019,horror-thriller,horror-thriller (#2),read,,,,1,0
5907,"The Hobbit (The Lord of the Rings, #0)",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin",,,5,4.29,Houghton Mifflin,Paperback,366,2002,1937,,02/04/2019,fantasy,fantasy (#4),read,"I was 7 when my dad began to read me The Hobbit as a bedtime story. I remeber being reluctant about it at first - why in the world would I want to know the story of a scary dragon? He told me to close my eyes and imagine a hole in the ground where a hobbit lived. I got so intrigued by what a hobbit was that I forced him to read as much as he could each night, and when I noticed the book had ended.<br/>The Hobbit is a success in fantasy books, it certainly pushes the reader into Middle-Earth and breaks your heart when you're forced to finish the last page.<br/>And the best thing about The Hobbit?<br/>It has more to it than you could ever imagine.",,,1,0
39798828,The Fall of Gondolin (Middle-Earth Universe),J.R.R. Tolkien,"Tolkien, J.R.R.",Christopher Tolkien,1328613046,9781330000000.00,5,4.07,Houghton Mifflin Harcourt,Hardcover,304,2018,2018,09/02/2020,02/04/2019,fantasy,fantasy (#3),read,,,,1,0
41015249,Beren and Lúthien,J.R.R. Tolkien,"Tolkien, J.R.R.",Christopher Tolkien,,,5,4.04,Houghton Mifflin Harcourt,Kindle Edition,321,2017,2017,,02/04/2019,"fantasy, poetry","fantasy (#2), poetry (#3)",read,I'm a hopeless biased case when it comes to Tolkien books...<br/>One of the most romantic stories happening across the First Age of the world. Beautiful poetry written in such magnificent rymes that carve deep into one's heart.<br/>A perfect book for Middle-Earth lovers.,,,1,0
